date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2018-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,240,3.77
2018-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,370,5.82
2018-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,369,5.8
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,87,1.37
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,200,3.14
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,150,2.36
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,250,3.93
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.57
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,250,3.93
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.29
2018-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,305,4.79
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,30,0.47
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,30,0.47
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,150,2.36
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,180,2.83
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,300,4.72
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.29
2018-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,324,5.09
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,29.17,0.46
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,27,0.42
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,175,2.75
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,150,2.36
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,105,1.65
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,220,3.46
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.29
2018-01-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,400,6.29
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,120,1.89
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,180,2.84
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,190,3
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.58
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,200,3.15
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,487,7.68
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,350,5.52
2018-02-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,450,7.1
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,33.33,0.53
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,100,1.58
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,29.17,0.46
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,262.5,4.14
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,175,2.76
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.58
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,275,4.34
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,350,5.52
2018-02-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,400,6.31
2018-02-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,27.5,0.43
2018-02-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,58.33,0.92
2018-02-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,200,3.15
2018-02-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.58
2018-02-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,240,3.79
2018-02-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,447,7.05
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.92,0.93
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,90,1.42
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,200,3.15
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,240,3.79
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,180,2.84
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,230,3.63
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.31
2018-02-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,355,5.6
2018-02-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,33.33,0.53
2018-02-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,20,0.32
2018-02-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,175,2.76
2018-02-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,120,1.89
2018-02-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,350,5.52
2018-02-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,575,9.07
2018-02-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,112,1.77
2018-02-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,30,0.47
2018-02-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,150,2.37
2018-02-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.58
2018-02-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.31
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,92.5,1.46
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,212.5,3.35
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,150,2.37
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,250,3.94
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.31
2018-02-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,294,4.64
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,90,1.42
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,30,0.47
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,30,0.47
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,150,2.37
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,300,4.73
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,210,3.31
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,210,3.31
2018-02-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,450,7.1
2018-02-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,29.17,0.46
2018-02-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,102.5,1.62
2018-02-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-02-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,25,0.39
2018-02-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,175,2.76
2018-02-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,150,2.37
2018-03-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,120,1.87
2018-03-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-03-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,200,3.11
2018-03-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.55
2018-03-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,500,7.77
2018-03-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,33.33,0.52
2018-03-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,100,1.55
2018-03-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,29.17,0.45
2018-03-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,280,4.35
2018-03-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,175,2.72
2018-03-15,Centre,Hinche,Hinche,104,19.15,-72.02,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,275,4.28
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,108,1.68
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,29,0.45
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,58.33,0.91
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,166,2.58
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,200,3.11
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.55
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,240,3.73
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,446,6.93
2018-03-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,391,6.08
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.44,0.91
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,90,1.4
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,20,0.31
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,240,3.73
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,180,2.8
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,230,3.58
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,354,5.5
2018-03-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,450,7
2018-03-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,33.33,0.52
2018-03-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,175,2.72
2018-03-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,127,1.97
2018-03-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,245,3.81
2018-03-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,593,9.22
2018-03-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,30,0.47
2018-03-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,150,2.33
2018-03-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.55
2018-03-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,360,5.6
2018-03-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,100,1.55
2018-03-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,208,3.23
2018-03-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,292,4.54
2018-03-15,South,Les Cayes,Cayes,102,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.22
2018-03-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,300,4.66
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,30,0.47
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,150,2.33
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,180,2.8
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,300,4.66
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,210,3.26
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,330,5.13
2018-03-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,410,6.37
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,120,1.87
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,150,2.33
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,233,3.62
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,117,1.82
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,217,3.37
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.22
2018-03-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,375,5.83
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,120,1.86
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,25,0.39
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,180,2.79
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,200,3.1
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.55
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,450,6.96
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,350,5.42
2018-04-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,437.5,6.77
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,33.33,0.52
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,100,1.55
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,29.17,0.45
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,280,4.33
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,175,2.71
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,100,1.55
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,275,4.26
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,350,5.42
2018-04-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,400,6.19
2018-04-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,20.67,0.32
2018-04-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,64.59,1
2018-04-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,190,2.94
2018-04-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,200,3.1
2018-04-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,240,3.71
2018-04-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,276,4.27
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,57.42,0.89
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,90,1.39
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,20.2,0.31
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,200,3.1
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,249,3.85
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,180,2.79
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,230.5,3.57
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,400,6.19
2018-04-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,450,6.96
2018-04-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,33.33,0.52
2018-04-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,100,1.55
2018-04-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,20,0.31
2018-04-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,175,2.71
