location_code,has_hrp,in_gho,provider_admin1_name,admin1_code,admin1_name,admin_level,mpi,headcount_ratio,intensity_of_deprivation,vulnerable_to_poverty,in_severe_poverty,reference_period_start,reference_period_end,dataset_hdx_id,resource_hdx_id
GAB,N,N,Haut-Ogooué,,,1,0.0996,22.5487,44.1508,19.8609,7.2892,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Haut-Ogooué,,,1,0.0558,13.4774,41.4250,19.1825,3.4749,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Libreville,,,1,0.0095,2.4647,38.6741,11.7122,0.2889,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GAB,N,N,Libreville/Port Gentil,,,1,0.0125,3.3741,36.9094,15.8883,0.0787,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Libreville/Port Gentil,,,1,0.0104,2.6616,39.1541,10.6498,0.2345,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Moyen-Ogooué,,,1,0.1296,28.1963,45.9608,28.3148,11.0474,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Moyen-Ogooué,,,1,0.0561,13.4601,41.6800,23.3970,3.0699,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ngounié,,,1,0.1942,42.0640,46.1735,17.9994,14.4835,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ngounié,,,1,0.0938,20.4576,45.8491,19.5688,7.6680,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Nyanga,,,1,0.1870,41.9605,44.5745,15.8301,14.5640,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Nyanga,,,1,0.1074,25.2856,42.4817,21.9635,8.5104,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ogooué Maritime,,,1,0.0864,20.2853,42.5734,22.0045,4.9049,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ogooué Maritime,,,1,0.0638,15.5862,40.9208,17.8254,2.9314,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ogooué-Ivindo,,,1,0.2655,53.7518,49.3862,21.8456,27.0947,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ogooué-Ivindo,,,1,0.1764,38.5758,45.7382,25.6701,15.2622,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ogooué-Lolo,,,1,0.1773,36.9516,47.9862,24.6307,15.8807,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Ogooué-Lolo,,,1,0.1057,23.8419,44.3423,18.6421,7.9355,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Port Gentil,,,1,0.0233,5.5524,41.9034,10.3405,1.2685,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GAB,N,N,Woleu-Ntem,,,1,0.1028,23.4624,43.8351,25.9636,6.9321,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GAB,N,N,Woleu-Ntem,,,1,0.0538,13.1890,40.8142,21.1261,2.7503,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GEO,N,N,,,,0,0.0012,0.3401,36.5923,2.0839,0.0127,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,,,,0,0.1803,37.4592,48.1337,21.2019,15.4450,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,,,,0,0.1526,31.8548,47.9055,20.7446,12.8233,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,,,,0,0.1297,28.4154,45.6565,21.2941,9.7132,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,,,,0,0.1114,24.6799,45.1242,20.0777,8.3963,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,,,,0,0.0968,21.2775,45.5129,18.1422,7.3141,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Ahafo,GH01,Ahafo,1,0.1269,29.8100,42.5692,29.0706,6.3139,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,Ashanti,GH02,Ashanti,1,0.1089,24.8887,43.7699,21.2632,7.2929,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Ashanti,GH02,Ashanti,1,0.0992,22.9222,43.2595,20.8945,5.9547,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Ashanti,GH02,Ashanti,1,0.0768,17.7449,43.2828,19.6973,4.3590,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Ashanti,GH02,Ashanti,1,0.0727,17.1509,42.4034,21.5257,3.9053,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Ashanti,GH02,Ashanti,1,0.0424,10.6267,39.8666,20.3659,1.5997,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Bono,GH03,Bono,1,0.0661,15.9302,41.4985,21.1709,4.4621,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,Bono East,GH04,Bono East,1,0.1709,34.7825,49.1223,21.1389,14.6254,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,Brong Ahafo,,,1,0.1948,40.2777,48.3752,23.5183,16.2753,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Brong Ahafo,,,1,0.1768,38.0253,46.5067,24.2757,13.6864,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Brong Ahafo,,,1,0.1307,30.7548,42.5042,26.4241,7.9512,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Brong Ahafo,,,1,0.1104,24.5574,44.9451,20.9517,8.3374,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Brong Ahafo,,,1,0.1065,23.0098,46.2714,20.6489,8.2926,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Central,GH05,Central,1,0.1711,39.0604,43.8081,22.9847,12.6371,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Central,GH05,Central,1,0.1198,27.7798,43.1316,20.5107,6.4137,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Central,GH05,Central,1,0.1332,29.3053,45.4438,30.7733,9.8117,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Central,GH05,Central,1,0.0848,20.5746,41.1960,18.1596,3.9519,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Central,GH05,Central,1,0.0590,14.7691,39.9455,20.5699,2.6965,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Eastern,GH06,Eastern,1,0.1310,30.9449,42.3341,29.1091,6.5926,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Eastern,GH06,Eastern,1,0.1004,22.8629,43.9086,23.4836,5.3761,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Eastern,GH06,Eastern,1,0.1182,26.5848,44.4516,18.1015,8.4322,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Eastern,GH06,Eastern,1,0.0713,17.0141,41.9209,20.1932,3.4612,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Eastern,GH06,Eastern,1,0.0566,14.1104,40.1280,16.7137,1.6228,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Greater Accra,GH07,Greater Accra,1,0.0414,9.6564,42.8647,14.2482,2.0212,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Greater Accra,GH07,Greater Accra,1,0.0354,8.5993,41.1894,14.2260,2.1923,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Greater Accra,GH07,Greater Accra,1,0.0428,10.0516,42.5778,17.3427,1.9941,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Greater Accra,GH07,Greater Accra,1,0.0338,7.9721,42.3475,11.8202,1.6343,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Greater Accra,GH07,Greater Accra,1,0.0154,3.9580,38.9209,11.0597,0.2882,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,North East,GH08,Northern,1,0.3394,68.7396,49.3695,16.9351,34.2038,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,Northern,GH08,Northern,1,0.4316,75.3477,57.2876,10.1790,48.7990,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Northern,GH08,Northern,1,0.3985,71.2420,55.9356,14.4383,45.2913,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Northern,GH08,Northern,1,0.3555,69.9089,50.8518,15.6428,35.8875,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Northern,GH08,Northern,1,0.2956,59.3893,49.7811,19.0110,30.7695,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Northern,GH08,Northern,1,0.2962,58.6857,50.4786,16.8188,29.4659,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Oti,GH10,Oti,1,0.2192,46.7207,46.9186,19.1463,19.4650,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,Savannah,GH11,Savannah,1,0.3255,59.8254,54.4087,15.3578,36.7346,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GHA,N,N,Upper East,GH12,Upper East,1,0.3597,70.2106,51.2284,21.1017,38.0497,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper East,GH12,Upper East,1,0.3392,66.5329,50.9819,25.2275,33.4176,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper East,GH12,Upper East,1,0.2510,55.5402,45.1956,25.2359,17.1959,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper East,GH12,Upper East,1,0.2142,46.3411,46.2151,28.1951,15.9721,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper East,GH12,Upper East,1,0.1292,30.1245,42.8903,24.5379,8.3374,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper West,GH13,Upper West,1,0.3079,64.9872,47.3797,20.3422,27.7930,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper West,GH13,Upper West,1,0.3210,61.5505,52.1512,19.5463,33.3570,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper West,GH13,Upper West,1,0.2371,51.0582,46.4352,18.3490,17.6410,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper West,GH13,Upper West,1,0.2017,43.7541,46.1087,22.9564,15.2330,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Upper West,GH13,Upper West,1,0.1627,36.1447,45.0101,25.2512,12.3875,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Volta,GH14,Volta,1,0.1766,38.5134,45.8649,27.5657,13.3844,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Volta,GH14,Volta,1,0.1619,35.3120,45.8359,28.2496,13.6460,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Volta,GH14,Volta,1,0.1326,29.7629,44.5596,25.0609,9.2091,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Volta,GH14,Volta,1,0.1398,30.1585,46.3470,25.0403,12.9614,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Volta,GH14,Volta,1,0.1214,27.8001,43.6738,17.4610,8.2148,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Western,GH15,Western,1,0.1514,35.0505,43.2018,25.5836,10.2299,2008-01-01 00:00:00+00:00,2008-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Western,GH15,Western,1,0.1387,30.4868,45.5034,22.8780,10.1718,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Western,GH15,Western,1,0.0852,20.3066,41.9547,21.9307,5.4284,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Western,GH15,Western,1,0.0819,19.8180,41.3435,20.2046,4.4262,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Western,GH15,Western,1,0.0582,13.4084,43.4429,17.4395,4.3926,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GHA,N,N,Western North,GH16,Western North,1,0.1015,22.8710,44.3907,22.6523,8.0351,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GIN,N,N,,,,0,0.4209,71.2318,59.0914,13.9155,51.1834,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,,,,0,0.3359,61.8858,54.2825,17.1221,37.6972,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,,,,0,0.3636,64.9516,55.9788,16.4977,42.3275,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Boké,GN001,Boke,1,0.3892,69.8083,55.7577,14.1120,44.1805,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Boké,GN001,Boke,1,0.3253,61.0933,53.2490,19.8822,36.3470,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Boké,GN001,Boke,1,0.4137,70.9897,58.2789,12.2442,49.4934,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Conakry,GN002,Conakry,1,0.0925,20.4724,45.1820,28.5293,6.9916,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Conakry,GN002,Conakry,1,0.0679,16.0088,42.4116,28.7993,2.8398,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Conakry,GN002,Conakry,1,0.0539,12.2046,44.1975,31.5350,3.2943,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Faranah,GN003,Faranah,1,0.5385,88.2501,61.0189,8.1560,68.5511,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Faranah,GN003,Faranah,1,0.5011,84.0706,59.6102,7.9227,61.1332,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Faranah,GN003,Faranah,1,0.4787,82.3774,58.1117,12.5249,59.6770,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Kankan,GN004,Kankan,1,0.5730,87.9153,65.1723,6.7366,74.5118,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Kankan,GN004,Kankan,1,0.4583,81.2672,56.3884,10.4630,55.7212,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Kankan,GN004,Kankan,1,0.4149,75.5187,54.9456,13.3242,46.6347,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Kindia,GN005,Kindia,1,0.4663,78.0358,59.7566,11.2848,58.1803,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Kindia,GN005,Kindia,1,0.3143,57.7272,54.4503,19.4467,35.5966,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Kindia,GN005,Kindia,1,0.3603,63.1660,57.0398,15.8300,41.6690,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Labé,GN006,Labe,1,0.4938,84.0711,58.7309,8.6264,62.3955,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Labé,GN006,Labe,1,0.4542,80.6116,56.3415,9.5274,53.2136,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Labé,GN006,Labe,1,0.4802,82.5080,58.2059,8.9985,58.5027,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Mamou,GN007,Mamou,1,0.4834,83.9280,57.5958,9.9840,57.4489,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,Mamou,GN007,Mamou,1,0.4346,78.5760,55.3124,10.7567,50.2240,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
