countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
HTI,Haiti,South,subnational,844267,2026-01-13,SURVEY,556545,0.659204967149018,362730,0.42963896492460324,,,705264,0.8353565874302797
HTI,Haiti,South-East,subnational,689163,2026-01-13,SURVEY,416634,0.6045507376339124,406038,0.5891755651420636,,,556430,0.8073997007964734
HTI,Haiti,West,subnational,4390005,2026-01-13,SURVEY,3096920,0.7054479436811575,2654745,0.6047248237758271,,,3481954,0.7931549052905407
HTI,Haiti,Artibonite,subnational,1881984,2026-01-12,SURVEY,1159637,0.6161779271237162,1248814,0.6635624957491668,,,1374949,0.7305848508807727
HTI,Haiti,Centre,subnational,812958,2026-01-12,SURVEY,555825,0.6837069073679083,506224,0.6226939153068178,,,631235,0.7764669269507157
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-12,SURVEY,455082,0.8920168100170138,372101,0.7293638223971524,,,462485,0.9065273304974432
HTI,Haiti,Nippes,subnational,373151,2026-01-12,SURVEY,235660,0.631540582766762,99838,0.26755388569238725,,,267604,0.7171459607404713
HTI,Haiti,North,subnational,1162594,2026-01-12,SURVEY,552076,0.4748656882798294,580713,0.4994976750267075,,,818812,0.7042974589581573
HTI,Haiti,North-East,subnational,429192,2026-01-12,SURVEY,334489,0.7793458405562079,245339,0.5716299465041287,,,387132,0.9020019914471935
HTI,Haiti,North-West,subnational,793970,2026-01-12,SURVEY,614627,0.7741186694711387,493701,0.6218131667443354,,,686628,0.8648034560499767
HTI,Haiti,South,subnational,844267,2026-01-12,SURVEY,586575,0.6947742834908862,352305,0.4172909754852434,,,700703,0.829954268021846
HTI,Haiti,South-East,subnational,689163,2026-01-12,SURVEY,423554,0.6145919035119413,414135,0.6009245998406763,,,561068,0.8141296035916031
HTI,Haiti,West,subnational,4390005,2026-01-12,SURVEY,3141957,0.7157069297187588,2637471,0.6007899763212114,,,3524568,0.8028619557380914
HTI,Haiti,Artibonite,subnational,1881984,2026-01-11,SURVEY,1125146,0.5978509912942936,1268701,0.6741295356389853,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-11,SURVEY,538742,0.6626935216825469,503982,0.6199360852590171,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-11,SURVEY,458880,0.8994613581301992,349950,0.6859451322299146,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-11,SURVEY,253117,0.6783232525170776,126155,0.3380802945724385,,,,
HTI,Haiti,North,subnational,1162594,2026-01-11,SURVEY,618615,0.5320989098515905,560456,0.48207370758837564,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-11,SURVEY,335028,0.7806016887546833,266756,0.6215306902272176,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-11,SURVEY,605872,0.7630925675688073,510924,0.6435054221192237,,,,
HTI,Haiti,South,subnational,844267,2026-01-11,SURVEY,598429,0.7088148654394878,398066,0.47149302294179446,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-11,SURVEY,406351,0.5896297392634253,429323,0.6229629274932055,,,,
HTI,Haiti,West,subnational,4390005,2026-01-11,SURVEY,3174583,0.7231388119147927,2637308,0.6007528465229538,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-10,SURVEY,1104289,0.5867685378834252,1255503,0.6671167236278311,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-10,SURVEY,514523,0.6329023147567279,448504,0.5516939374481831,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-10,SURVEY,460715,0.9030580036870279,322598,0.6323318410261637,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-10,SURVEY,267361,0.7164954669825352,145339,0.38949111753686844,,,,
HTI,Haiti,North,subnational,1162594,2026-01-10,SURVEY,658506,0.5664109740803754,600762,0.5167427322005791,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-10,SURVEY,349053,0.8132793714701113,283562,0.6606879904564856,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-10,SURVEY,609437,0.767581898560399,532845,0.6711147776364347,,,,
HTI,Haiti,South,subnational,844267,2026-01-10,SURVEY,598689,0.7091228248883351,406895,0.48195061514899906,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-10,SURVEY,400961,0.5818086577486022,445654,0.6466597887582474,,,,
HTI,Haiti,West,subnational,4390005,2026-01-10,SURVEY,3199014,0.728703953640144,2656953,0.6052277844786054,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-09,SURVEY,1066582,0.566732767122356,1325315,0.7042123234396921,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-09,SURVEY,506929,0.6235611187785839,485810,0.5975831469768426,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-09,SURVEY,459154,0.8999984319013979,314997,0.6174329441835302,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-09,SURVEY,291313,0.7806839590407101,172312,0.4617755278694148,,,,
HTI,Haiti,North,subnational,1162594,2026-01-09,SURVEY,603273,0.5189025575566363,553930,0.4764603980409326,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-09,SURVEY,349053,0.8132793714701113,283562,0.6606879904564856,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-09,SURVEY,620150,0.7810748516946483,524323,0.6603813746111314,,,,
HTI,Haiti,South,subnational,844267,2026-01-09,SURVEY,600786,0.7116066362892307,452701,0.5362059632793891,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-09,SURVEY,392698,0.5698187511517595,437099,0.6342461797862045,,,,
HTI,Haiti,West,subnational,4390005,2026-01-09,SURVEY,3214827,0.732305999651481,2661506,0.6062649131379122,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-08,SURVEY,1032170,0.5484478082704211,1380499,0.733533866387812,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-08,SURVEY,562332,0.6917110109009321,459950,0.5657733855869553,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-08,SURVEY,473335,0.9277950325253145,308653,0.6049979222693523,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-08,SURVEY,291579,0.7813968071906547,171886,0.46063389887739814,,,,
HTI,Haiti,North,subnational,1162594,2026-01-08,SURVEY,823424,0.7082644500143644,592979,0.5100482197568541,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-08,SURVEY,349053,0.8132793714701113,283562,0.6606879904564856,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-08,SURVEY,619621,0.780408579669257,529932,0.6674458732697709,,,,
HTI,Haiti,South,subnational,844267,2026-01-08,SURVEY,676587,0.8013898446818364,507924,0.6016153657551462,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-08,SURVEY,384796,0.5583526683817907,481418,0.6985546235070658,,,,
HTI,Haiti,West,subnational,4390005,2026-01-08,SURVEY,3213918,0.7320989383838971,2624265,0.5977817792918231,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-07,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-07,SURVEY,567962,0.698636337916596,457362,0.5625899492962736,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-07,SURVEY,472310,0.9257858134119473,311842,0.6112487553217347,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-07,SURVEY,291894,0.7822409694734839,165443,0.44336743034321224,,,,
HTI,Haiti,North,subnational,1162594,2026-01-07,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-07,SURVEY,349630,0.8146237581315589,284255,0.6623026524259539,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-07,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-07,SURVEY,683009,0.8089964430683658,520767,0.6168273780687863,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-07,SURVEY,387468,0.5622298353219776,487345,0.707154911102308,,,,
HTI,Haiti,West,subnational,4390005,2026-01-07,SURVEY,3199475,0.7288089649100628,2655206,0.604829835045746,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-06,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-06,SURVEY,567962,0.698636337916596,457362,0.5625899492962736,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-06,SURVEY,472720,0.9265891859687372,319256,0.6257811091161413,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-06,SURVEY,292817,0.7847152836714704,166706,0.4467521191153179,,,,
HTI,Haiti,North,subnational,1162594,2026-01-06,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-06,SURVEY,349630,0.8146237581315589,284255,0.6623026524259539,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-06,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-06,SURVEY,683009,0.8089964430683658,520767,0.6168273780687863,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-06,SURVEY,395033,0.5732069191178284,493560,0.7161730969306246,,,,
HTI,Haiti,West,subnational,4390005,2026-01-06,SURVEY,3263670,0.7434319550888894,2689167,0.6125658171232151,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-05,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-05,SURVEY,567962,0.698636337916596,457362,0.5625899492962736,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-05,SURVEY,474548,0.930172476233907,324906,0.6368558054930494,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-05,SURVEY,292817,0.7847152836714704,166706,0.4467521191153179,,,,
HTI,Haiti,North,subnational,1162594,2026-01-05,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-05,SURVEY,333166,0.7762633040690413,266134,0.6200814553859345,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-05,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-05,SURVEY,686335,0.8129359550947746,533354,0.6317361687712536,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-05,SURVEY,393778,0.5713858695257871,492304,0.7143505963030516,,,,
HTI,Haiti,West,subnational,4390005,2026-01-05,SURVEY,3302552,0.7522888926094617,2691858,0.6131788004797261,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-04,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-04,SURVEY,567962,0.698636337916596,457362,0.5625899492962736,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-04,SURVEY,474965,0.9309898475484831,325391,0.6378064652705362,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-04,SURVEY,282989,0.7583766357319155,178549,0.47848994106943304,,,,
HTI,Haiti,North,subnational,1162594,2026-01-04,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-04,SURVEY,342136,0.7971630412496039,267721,0.6237791011948033,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-04,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-04,SURVEY,662552,0.784765956741173,537162,0.6362465902374486,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-04,SURVEY,398941,0.578877565974958,486039,0.70525985869816,,,,
HTI,Haiti,West,subnational,4390005,2026-01-04,SURVEY,3325670,0.7575549458371915,2737857,0.6236569206640995,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-03,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-03,SURVEY,567962,0.698636337916596,457362,0.5625899492962736,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-03,SURVEY,474965,0.9309898475484831,344555,0.6753702672824067,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-03,SURVEY,282640,0.757441357520146,178739,0.4789991183193935,,,,
HTI,Haiti,North,subnational,1162594,2026-01-03,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-03,SURVEY,341603,0.79592117280844,269855,0.6287512348785625,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-03,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-03,SURVEY,668634,0.7919698389253635,524308,0.6210215488702033,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-03,SURVEY,398941,0.578877565974958,486039,0.70525985869816,,,,
HTI,Haiti,West,subnational,4390005,2026-01-03,SURVEY,3341101,0.7610699760023052,2721508,0.6199327791198416,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-02,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-02,SURVEY,521749,0.6417908428233685,410710,0.5052044509064428,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-02,SURVEY,475931,0.9328835129977827,349191,0.6844573986812291,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-02,SURVEY,285861,0.7660732518471075,174597,0.4678990542702552,,,,
HTI,Haiti,North,subnational,1162594,2026-01-02,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-02,SURVEY,360002,0.8387900986038882,265218,0.6179472124363921,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-02,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-02,SURVEY,671403,0.7952496070555879,529500,0.6271712621718012,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-02,SURVEY,400439,0.5810512172011556,487537,0.7074335099243575,,,,
HTI,Haiti,West,subnational,4390005,2026-01-02,SURVEY,3375408,0.7688847734797568,2717702,0.6190658097200344,,,,
HTI,Haiti,Artibonite,subnational,1881984,2026-01-01,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2026-01-01,SURVEY,537221,0.6608225763200558,423513,0.520953111968884,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2026-01-01,SURVEY,474656,0.9303845416777924,346168,0.6785319460887701,,,,
HTI,Haiti,Nippes,subnational,373151,2026-01-01,SURVEY,303371,0.8129979552513593,190859,0.5114792671063457,,,,
HTI,Haiti,North,subnational,1162594,2026-01-01,SURVEY,592278,0.5094452577598026,492603,0.4237102548267065,,,,
HTI,Haiti,North-East,subnational,429192,2026-01-01,SURVEY,360201,0.8392537605547168,264916,0.6172435646517176,,,,
HTI,Haiti,North-West,subnational,793970,2026-01-01,SURVEY,620963,0.7820988198546545,522703,0.6583409952517097,,,,
HTI,Haiti,South,subnational,844267,2026-01-01,SURVEY,660719,0.7825948426267993,547496,0.6484867938697119,,,,
HTI,Haiti,South-East,subnational,689163,2026-01-01,SURVEY,407822,0.5917642125302722,477493,0.6928593090459007,,,,
HTI,Haiti,West,subnational,4390005,2026-01-01,SURVEY,3375962,0.7690109692357981,2743950,0.6250448461903801,,,,
HTI,Haiti,Artibonite,subnational,1881984,2025-12-31,SURVEY,1037598,0.5513319985717201,1299797,0.6906525241447323,,,,
HTI,Haiti,Centre,subnational,812958,2025-12-31,SURVEY,505681,0.622025984122181,445424,0.5479053038410349,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-31,SURVEY,474061,0.9292177104618495,362616,0.7107720533467144,,,,
HTI,Haiti,Nippes,subnational,373151,2025-12-31,SURVEY,293299,0.7860062012429283,196453,0.5264705172972871,,,,
HTI,Haiti,North,subnational,1162594,2025-12-31,SURVEY,655282,0.5636378649812402,544218,0.46810666492343844,,,,
HTI,Haiti,North-East,subnational,429192,2025-12-31,SURVEY,361389,0.8420217525023765,268429,0.62542871255755,,,,
HTI,Haiti,North-West,subnational,793970,2025-12-31,SURVEY,624591,0.7866682620250135,528086,0.6651208483947755,,,,
HTI,Haiti,South,subnational,844267,2025-12-31,SURVEY,682547,0.8084492228169524,568130,0.6729269295140046,,,,
HTI,Haiti,South-East,subnational,689163,2025-12-31,SURVEY,451845,0.6556431497338074,493342,0.715856771184756,,,,
HTI,Haiti,West,subnational,4390005,2025-12-31,SURVEY,3361369,0.7656868272359597,2738880,0.6238899500114464,,,,
HTI,Haiti,Artibonite,subnational,1881984,2025-12-30,SURVEY,1050882,0.5583905070393798,1320846,0.7018369975515201,,,,
HTI,Haiti,Centre,subnational,812958,2025-12-30,SURVEY,523379,0.6437958664531255,459379,0.5650710122786171,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-30,SURVEY,472768,0.9266831791883435,367887,0.7211038630109061,,,,
HTI,Haiti,Nippes,subnational,373151,2025-12-30,SURVEY,292662,0.7842991175154292,191874,0.5141993455732398,,,,
HTI,Haiti,North,subnational,1162594,2025-12-30,SURVEY,611047,0.5255893286908413,517714,0.445309368532781,,,,
HTI,Haiti,North-East,subnational,429192,2025-12-30,SURVEY,335125,0.7808276948312177,253305,0.5901904042945815,,,,
HTI,Haiti,North-West,subnational,793970,2025-12-30,SURVEY,631042,0.7947932541531796,527909,0.6648979180573574,,,,
HTI,Haiti,South,subnational,844267,2025-12-30,SURVEY,682119,0.8079422741857729,572514,0.6781195996053381,,,,
HTI,Haiti,South-East,subnational,689163,2025-12-30,SURVEY,447665,0.6495778212121082,491145,0.7126688461220348,,,,
HTI,Haiti,West,subnational,4390005,2025-12-30,SURVEY,3358200,0.764964960176583,2725376,0.6208138715103969,,,,
HTI,Haiti,Artibonite,subnational,1881984,2025-12-29,SURVEY,1169922,0.6216429045092838,1233506,0.6554285264911923,,,,
HTI,Haiti,Centre,subnational,812958,2025-12-29,SURVEY,503660,0.6195400008364516,482858,0.5939519630780434,,,,
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-29,SURVEY,472768,0.9266831791883435,396632,0.7774476059054594,,,,
HTI,Haiti,Nippes,subnational,373151,2025-12-29,SURVEY,293727,0.7871531899954709,191013,0.51189196866684,,,,
HTI,Haiti,North,subnational,1162594,2025-12-29,SURVEY,640699,0.5510943631224658,504599,0.43402856027125547,,,,
HTI,Haiti,North-East,subnational,429192,2025-12-29,SURVEY,348482,0.8119497765157515,246030,0.5732399485544931,,,,
HTI,Haiti,North-West,subnational,793970,2025-12-29,SURVEY,634632,0.7993148355731324,551041,0.6940325201204076,,,,
HTI,Haiti,South,subnational,844267,2025-12-29,SURVEY,675416,0.8000028427026049,577503,0.6840288676449512,,,,
HTI,Haiti,South-East,subnational,689163,2025-12-29,SURVEY,441438,0.6405422229574136,483506,0.7015843856968526,,,,
HTI,Haiti,West,subnational,4390005,2025-12-29,SURVEY,3400568,0.7746159742414872,2773631,0.6318058863258698,,,,
HTI,Haiti,Artibonite,subnational,1881984,2025-12-28,SURVEY,1169922,0.6216429045092838,1233506,0.6554285264911923,,,1491417,0.7924706054886758
HTI,Haiti,Centre,subnational,812958,2025-12-28,SURVEY,503660,0.6195400008364516,482858,0.5939519630780434,,,629743,0.7746316537877727
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-28,SURVEY,472416,0.9259938642748768,397973,0.780076131187129,,,464465,0.9104082823323788
HTI,Haiti,Nippes,subnational,373151,2025-12-28,SURVEY,276527,0.7410592494727337,181752,0.4870735975516614,,,295415,0.7916768278793304
HTI,Haiti,North,subnational,1162594,2025-12-28,SURVEY,640699,0.5510943631224658,504599,0.43402856027125547,,,676257,0.5816794168901611
HTI,Haiti,North-East,subnational,429192,2025-12-28,SURVEY,354440,0.8258308635762083,256108,0.5967212809185632,,,382344,0.8908460549124868
HTI,Haiti,North-West,subnational,793970,2025-12-28,SURVEY,634632,0.7993148355731324,551041,0.6940325201204076,,,666627,0.83961232792171
HTI,Haiti,South,subnational,844267,2025-12-28,SURVEY,675416,0.8000028427026049,577503,0.6840288676449512,,,709891,0.8408370811603438
HTI,Haiti,South-East,subnational,689163,2025-12-28,SURVEY,461254,0.6692959430497575,496167,0.7199559465612635,,,563810,0.8181083430189954
HTI,Haiti,West,subnational,4390005,2025-12-28,SURVEY,3371431,0.7679788519603052,2764759,0.6297849319078225,,,3618000,0.824144847215436
HTI,Haiti,Artibonite,subnational,1881984,2025-12-27,SURVEY,1169922,0.6216429045092838,1233506,0.6554285264911923,,,1491417,0.7924706054886758
HTI,Haiti,Centre,subnational,812958,2025-12-27,SURVEY,503660,0.6195400008364516,482858,0.5939519630780434,,,629743,0.7746316537877727
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-27,SURVEY,471806,0.9247982812119745,406945,0.7976623570090087,,,463956,0.9094109437601436
HTI,Haiti,Nippes,subnational,373151,2025-12-27,SURVEY,276527,0.7410592494727337,181752,0.4870735975516614,,,295415,0.7916768278793304
HTI,Haiti,North,subnational,1162594,2025-12-27,SURVEY,640699,0.5510943631224658,504599,0.43402856027125547,,,676257,0.5816794168901611
HTI,Haiti,North-East,subnational,429192,2025-12-27,SURVEY,354724,0.8264925720889487,243922,0.5683283938190833,,,383362,0.8932179537363232
HTI,Haiti,North-West,subnational,793970,2025-12-27,SURVEY,634632,0.7993148355731324,551041,0.6940325201204076,,,666627,0.83961232792171
HTI,Haiti,South,subnational,844267,2025-12-27,SURVEY,678610,0.8037860060857525,578213,0.6848698338321881,,,712021,0.8433599797220548
HTI,Haiti,South-East,subnational,689163,2025-12-27,SURVEY,458158,0.6648035370442116,498231,0.722950883898294,,,555699,0.8063398001627419
HTI,Haiti,West,subnational,4390005,2025-12-27,SURVEY,3374996,0.7687909239283327,2705200,0.6162179769726914,,,3550605,0.8087929284818582
HTI,Haiti,Artibonite,subnational,1881984,2025-12-26,SURVEY,1169922,0.6216429045092838,1233506,0.6554285264911923,,,1491417,0.7924706054886758
HTI,Haiti,Centre,subnational,812958,2025-12-26,SURVEY,501873,0.6173418552987977,480343,0.5908583223241545,,,640624,0.7880161090732855
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-26,SURVEY,474430,0.9299411817132355,417576,0.818500427306869,,,454665,0.8911994386207005
HTI,Haiti,Nippes,subnational,373151,2025-12-26,SURVEY,263773,0.7068800565990712,168997,0.45289172479773604,,,295415,0.7916768278793304
HTI,Haiti,North,subnational,1162594,2025-12-26,SURVEY,640699,0.5510943631224658,504599,0.43402856027125547,,,676257,0.5816794168901611
HTI,Haiti,North-East,subnational,429192,2025-12-26,SURVEY,354187,0.8252413838095771,244447,0.569551622583832,,,383372,0.893241253331842
HTI,Haiti,North-West,subnational,793970,2025-12-26,SURVEY,634632,0.7993148355731324,545081,0.6865259392672267,,,666627,0.83961232792171
HTI,Haiti,South,subnational,844267,2025-12-26,SURVEY,679547,0.8048958445610216,583726,0.6913997586071705,,,715469,0.8474439957975379
HTI,Haiti,South-East,subnational,689163,2025-12-26,SURVEY,487796,0.7078093281270178,538786,0.7817976298785628,,,593093,0.8605990164881168
HTI,Haiti,West,subnational,4390005,2025-12-26,SURVEY,3375755,0.7689638166699126,2664750,0.6070038644602911,,,3542545,0.8069569396845789
HTI,Haiti,Artibonite,subnational,1881984,2025-12-25,SURVEY,1169922,0.6216429045092838,1233506,0.6554285264911923,,,1491417,0.7924706054886758
HTI,Haiti,Centre,subnational,812958,2025-12-25,SURVEY,484853,0.5964059643917644,503681,0.6195658324292276,,,663035,0.8155833388686745
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-25,SURVEY,478936,0.9387740594703742,412559,0.8086664889488252,,,445627,0.8734838446641526
HTI,Haiti,Nippes,subnational,373151,2025-12-25,SURVEY,250331,0.6708571061044992,170375,0.4565845998000809,,,279719,0.7496134272720695
HTI,Haiti,North,subnational,1162594,2025-12-25,SURVEY,640699,0.5510943631224658,504599,0.43402856027125547,,,676257,0.5816794168901611
HTI,Haiti,North-East,subnational,429192,2025-12-25,SURVEY,348319,0.8115691811590151,258080,0.6013159611549144,,,388841,0.905984164514861
HTI,Haiti,North-West,subnational,793970,2025-12-25,SURVEY,671256,0.8454416775755648,545525,0.6870851543509201,,,672591,0.8471239467486177
HTI,Haiti,South,subnational,844267,2025-12-25,SURVEY,719271,0.8519473105072211,594801,0.7045176466686486,,,719726,0.8524862395427039
HTI,Haiti,South-East,subnational,689163,2025-12-25,SURVEY,484400,0.7028816114620199,542183,0.7867267975790924,,,592837,0.860227551392051
HTI,Haiti,West,subnational,4390005,2025-12-25,SURVEY,3333673,0.7593779505945893,2624691,0.5978788179056743,,,3554872,0.8097649091515841
HTI,Haiti,Artibonite,subnational,1881984,2025-12-24,SURVEY,1181955,0.6280366889410325,1243374,0.6606719291981228,,,1471448,0.7818599945589334
HTI,Haiti,Centre,subnational,812958,2025-12-24,SURVEY,468156,0.5758673879831431,502707,0.6183677385547592,,,655205,0.805951844990762
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-24,SURVEY,479805,0.9404764669515769,422055,0.8272798193550411,,,447471,0.8770983119418548
HTI,Haiti,Nippes,subnational,373151,2025-12-24,SURVEY,253220,0.6785992801841614,180717,0.4842999214795083,,,283806,0.7605660979067455
HTI,Haiti,North,subnational,1162594,2025-12-24,SURVEY,642443,0.5525944568783255,509320,0.4380893071872038,,,678782,0.5838512842832494
HTI,Haiti,North-East,subnational,429192,2025-12-24,SURVEY,343135,0.7994906708419541,243827,0.5681070476616525,,,389206,0.9068344187245232
HTI,Haiti,North-West,subnational,793970,2025-12-24,SURVEY,653831,0.8234958499691424,524830,0.6610199377810245,,,672155,0.8465748076123784
HTI,Haiti,South,subnational,844267,2025-12-24,SURVEY,702031,0.8315272301298048,618902,0.7330643031173787,,,723616,0.8570937866812276
HTI,Haiti,South-East,subnational,689163,2025-12-24,SURVEY,489583,0.710402328621821,531496,0.7712195808538763,,,594619,0.8628132967091965
HTI,Haiti,West,subnational,4390005,2025-12-24,SURVEY,3364047,0.7662968493202171,2665856,0.6072558003920269,,,3608180,0.8219079477130437
HTI,Haiti,Artibonite,subnational,1881984,2025-12-23,SURVEY,1241023,0.6594227156022581,1295395,0.6883135031966265,,,1472005,0.7821559588179283
HTI,Haiti,Centre,subnational,812958,2025-12-23,SURVEY,467869,0.5755143562152042,551677,0.6786045527567229,,,661515,0.81371362358203
HTI,Haiti,Grande'Anse,subnational,510172,2025-12-23,SURVEY,477763,0.9364743655081033,422735,0.828612703166775,,,448378,0.8788761437319179
HTI,Haiti,Nippes,subnational,373151,2025-12-23,SURVEY,242855,0.6508223212586861,174056,0.46644923904799934,,,277083,0.7425492628989336
HTI,Haiti,North,subnational,1162594,2025-12-23,SURVEY,635891,0.5469587835478249,486749,0.41867496305675067,,,660734,0.5683273782593063
HTI,Haiti,North-East,subnational,429192,2025-12-23,SURVEY,310086,0.7224878376111391,227228,0.5294320490596284,,,367976,0.8573691960707562
HTI,Haiti,North-West,subnational,793970,2025-12-23,SURVEY,646082,0.8137360353665756,551132,0.6941471340226961,,,658455,0.8293197475975161
HTI,Haiti,South,subnational,844267,2025-12-23,SURVEY,688448,0.8154387178463686,621415,0.7360415856780158,,,728414,0.8627768229718796
HTI,Haiti,South-East,subnational,689163,2025-12-23,SURVEY,469031,0.6805806463782879,538687,0.7816539773609437,,,587732,0.8528200150037074
HTI,Haiti,West,subnational,4390005,2025-12-23,SURVEY,3371993,0.7681068700377335,2624849,0.5979148087530652,,,3627175,0.8262348220560113
